timestamp,heel_fsr,toe_fsr,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
9803,4095,4095,-7.28,8.35,9.09,0.01,0.88,-1.10
9856,4095,4095,1.67,8.85,10.34,2.70,3.09,-0.18
9909,4095,4095,1.51,2.51,7.27,1.48,2.03,-1.31
9962,4095,4095,5.22,2.17,7.16,0.29,0.29,0.84
10015,4095,4095,-0.35,6.59,6.06,-1.95,-4.79,-0.02
10068,4095,4095,-2.51,8.19,8.14,-0.18,-1.44,0.99
10121,239,4095,-3.74,8.15,7.18,-0.71,-3.75,0.26
10174,528,4095,-1.41,7.52,10.41,-1.31,-1.83,-0.46
10227,771,0,2.25,6.73,10.75,-0.34,1.44,-0.48
10280,1003,4095,4.15,7.73,8.07,0.27,2.32,-1.21
10333,1111,4095,5.26,3.36,9.61,1.96,0.56,-0.80
10386,1151,4095,2.38,2.54,10.77,0.23,-0.67,-0.08
10439,1140,4095,2.01,6.17,10.39,-2.28,-1.23,0.79
10492,1095,4095,-0.17,10.35,9.49,-0.35,-0.90,0.51
10545,1119,4095,-0.99,4.74,8.96,1.82,-0.07,1.22
10598,1099,4095,1.55,8.43,8.32,-0.08,0.66,0.33
10651,1117,4095,-0.99,8.97,7.95,0.28,0.18,-0.13
10704,1100,4095,0.59,5.94,8.34,0.51,0.73,-0.08
10757,1084,4095,1.14,6.72,8.09,-0.44,0.84,-0.23
10810,1072,4095,0.80,7.67,7.62,-0.48,0.01,-0.33
10863,1023,4095,0.10,6.68,7.61,-0.02,0.24,-0.12
10916,978,4095,0.48,7.04,7.48,-0.12,0.05,-0.30
10969,944,4095,1.86,6.44,8.03,0.63,-0.00,-0.05
11022,935,4095,1.34,5.23,8.44,0.35,-0.70,0.20
11075,933,4095,0.59,5.92,8.22,0.06,-1.00,0.19
11128,942,4095,0.61,7.20,8.67,0.05,-0.86,0.20
11181,993,4095,-0.16,7.45,8.72,-0.23,-0.64,-0.03
11234,1058,4095,0.48,6.62,8.97,0.12,-0.00,-0.11
11287,1123,635,1.48,6.75,8.77,0.35,0.45,0.04
11340,1232,570,1.56,6.71,8.54,-0.05,0.29,-0.00
11393,1358,4095,1.09,7.06,8.54,-0.20,0.18,0.03
11446,1451,4095,0.62,7.01,7.89,-0.06,0.21,0.06
11499,1535,4095,0.26,7.37,7.76,-0.04,0.24,0.02
11552,1615,4095,0.31,7.53,7.57,-0.03,0.21,-0.17
11605,1691,796,0.34,6.16,7.80,0.22,0.20,-0.12
11658,1744,752,0.74,5.81,7.67,0.15,0.09,0.00
11711,1773,752,0.64,6.11,8.12,-0.08,-0.31,-0.03
11764,1776,768,0.15,6.04,8.31,0.04,-0.31,0.18
11817,1787,736,0.18,6.47,7.91,-0.04,-0.35,0.11
11870,1749,717,0.58,7.13,8.77,0.00,-0.35,0.09
11923,1747,686,-0.26,6.94,8.19,0.03,-0.30,0.15
11976,1732,682,0.27,7.37,8.35,0.03,-0.11,-0.08
12029,1680,701,0.17,6.73,8.12,-0.01,-0.06,-0.09
12082,1653,709,0.27,7.00,7.86,-0.04,0.01,-0.17
12135,1637,715,0.67,6.68,8.10,0.06,0.31,-0.05
12188,1619,757,0.33,6.84,8.03,-0.06,-0.07,-0.14
12241,1613,774,0.04,6.20,7.92,0.08,-0.03,-0.07
12294,1622,765,0.42,6.69,8.12,-0.02,0.05,-0.07
12347,1621,741,0.28,6.79,8.46,-0.05,-0.14,-0.11
12400,1616,624,-0.23,6.62,8.17,-0.00,-0.24,-0.07
12453,1600,590,-0.06,6.56,7.97,-0.10,-0.18,-0.08
12506,1603,610,0.25,6.61,8.32,-0.10,-0.22,-0.06
12559,1586,4095,0.20,6.50,8.23,-0.01,-0.23,0.04
12612,1582,4095,0.41,6.56,8.19,-0.04,-0.31,0.04
12665,1600,4095,-0.08,6.50,7.99,0.01,-0.43,0.07
12718,1606,4095,0.41,6.89,8.30,0.05,-0.21,0.03
12771,1615,4095,0.31,6.77,8.59,0.06,-0.24,-0.00
12824,1619,4095,0.23,6.50,8.53,0.06,-0.14,-0.01
12877,1616,928,0.42,6.69,8.53,0.00,-0.06,-0.02
12930,1609,4095,0.11,6.68,8.32,-0.03,0.01,-0.08
12983,1602,4095,0.26,6.66,8.32,-0.03,0.10,-0.11
13036,1606,4095,0.26,6.56,8.03,-0.03,0.07,-0.11
13089,1606,4095,0.22,6.69,8.01,-0.05,-0.02,-0.12
13142,1601,511,0.20,6.63,8.01,0.02,-0.10,-0.09
13195,1530,511,0.23,6.38,8.01,0.04,-0.19,-0.05
13248,1535,528,0.17,6.43,8.27,0.03,-0.28,-0.02
13301,1509,4095,0.06,6.42,8.37,0.07,-0.34,0.00
13354,1499,499,0.10,6.31,8.45,-0.01,-0.27,-0.01
13407,1509,492,0.11,6.48,8.44,-0.03,-0.27,-0.02
13460,1504,4095,0.10,6.44,8.43,-0.06,-0.22,-0.04
13513,1500,4095,0.15,6.55,8.34,-0.08,-0.15,-0.06
13566,1494,4095,0.18,6.38,8.31,0.00,-0.13,-0.04
13619,1494,4095,0.28,6.45,8.28,-0.02,-0.10,-0.03
13672,1490,511,0.28,6.61,8.39,0.02,-0.15,-0.03
13725,1495,4095,-0.16,6.23,8.28,0.07,-0.14,-0.02
13778,1498,4095,0.14,6.42,8.40,0.03,-0.03,-0.06
13831,1487,4095,0.16,6.47,8.43,-0.01,-0.09,-0.05
13884,1509,4095,0.05,6.22,8.44,-0.01,-0.09,-0.03
13937,1501,4095,0.24,6.46,8.33,-0.05,-0.08,-0.03
13990,1502,4095,0.25,6.55,8.41,-0.00,-0.18,-0.01
14043,1498,4095,0.14,6.45,8.34,0.03,-0.20,0.01
14096,1502,4005,0.17,6.37,8.38,0.02,-0.24,0.03
14149,1520,3873,0.17,6.51,8.45,0.04,-0.24,0.02
14202,1535,4095,0.11,6.29,8.54,0.05,-0.20,0.01
14255,1535,3967,0.28,6.46,8.47,-0.01,-0.15,-0.01
14308,1535,3939,0.11,6.39,8.47,-0.02,-0.16,-0.03
14361,1530,3975,0.27,6.28,8.37,0.01,-0.00,-0.03
14414,1535,3353,0.41,6.36,8.35,0.00,-0.07,-0.00
14467,1535,3696,0.25,6.50,8.42,-0.00,-0.13,0.01
14520,1565,3739,0.13,6.37,8.44,0.08,-0.13,0.02
14573,1498,3818,0.34,6.18,8.64,0.10,-0.04,0.06
14626,1486,486,0.31,6.45,8.67,0.01,-0.12,0.05
14679,1525,624,0.41,6.61,8.79,-0.09,-0.12,0.04
14732,1535,4095,-0.02,6.61,8.58,-0.21,-0.16,0.02
14785,1535,4032,-0.30,6.79,8.32,-0.18,-0.12,-0.02
14838,1579,4095,-0.25,7.06,8.16,-0.06,-0.10,-0.09
14891,1573,1713,-0.01,6.15,8.26,0.23,0.07,-0.00
14944,1563,4095,0.75,6.36,8.42,0.24,0.16,0.18
14997,1561,4095,0.57,7.50,8.50,0.03,-0.32,0.09
15050,1563,4095,-0.52,6.18,8.86,0.28,-0.27,0.09
15103,1583,4095,0.14,5.91,8.57,0.24,0.22,0.01
15156,1607,4095,0.50,5.62,8.45,0.13,0.19,0.12
15209,1648,4095,0.23,5.57,8.83,-0.04,-0.05,0.28
15262,1665,4095,1.03,7.03,9.08,-0.26,-0.12,0.23
15315,1701,4095,-0.39,6.44,8.57,0.13,-0.14,0.32
15368,1682,4095,0.61,5.89,8.51,0.10,0.70,0.30
15421,1712,285,1.36,6.47,7.81,0.05,1.02,0.22
15474,1724,221,0.37,6.58,7.35,-0.18,0.16,-0.09
15527,1735,221,-0.11,5.82,6.55,-0.17,-0.11,0.04
15580,1746,258,-0.95,7.08,6.32,-0.62,-1.14,-0.04
15633,1767,303,-0.68,6.55,8.17,-0.03,-0.85,0.15
15686,1786,402,1.00,5.97,10.14,0.68,-0.16,0.50
15739,1787,4095,2.13,6.17,10.32,0.61,-0.20,0.49
15792,1827,4095,0.79,7.04,8.99,-0.49,-1.11,0.06
15845,1831,4095,-0.23,7.39,8.88,-0.58,-0.33,-0.27
15898,1865,661,-0.00,6.18,8.65,-0.16,0.27,-0.48
15951,1856,622,1.51,5.66,8.90,-0.02,0.89,-0.35
16004,1853,720,0.96,5.80,8.37,-0.12,0.31,-0.23
16057,1850,798,0.74,5.47,8.14,0.06,0.14,0.07
16110,1827,816,1.08,6.03,8.46,0.09,-0.22,0.17
16163,1808,850,0.18,6.77,8.59,0.14,-0.67,0.31
16216,1785,834,-1.93,7.39,7.83,0.03,-0.82,-0.18
16269,1777,760,-0.17,5.36,7.92,0.67,0.68,-0.06
16322,1789,759,0.69,6.32,7.85,0.08,0.14,-0.23
16375,1730,763,0.38,7.26,7.82,-0.54,-1.13,0.28
16428,1635,760,1.27,8.76,10.18,-1.06,-0.95,0.01
16481,1601,778,-2.07,5.70,8.26,0.10,-1.47,-0.97
16534,1503,790,1.20,1.73,9.78,1.37,1.11,-0.59
16587,1444,795,4.10,1.26,8.84,0.59,1.81,0.42
16640,1312,822,3.30,5.88,7.70,-1.37,-0.10,0.75
16693,1161,811,-0.43,10.75,8.26,-1.62,-1.73,0.12
16746,959,798,-0.74,7.75,9.07,0.59,-0.35,0.47
16799,611,768,0.18,6.15,9.28,0.85,0.71,0.02
16852,340,592,1.15,6.00,8.73,0.73,0.54,-0.09
16905,16,269,1.49,5.64,8.36,0.69,0.05,0.18
16958,0,0,0.57,5.53,8.29,-0.02,-0.66,0.11
17011,0,0,-0.23,6.09,8.76,-0.39,-0.44,-0.02
17064,0,0,-0.21,6.83,9.05,-0.20,-0.19,-0.00
17117,0,0,0.06,6.42,8.47,0.05,0.23,-0.13
17170,0,0,0.79,6.85,8.49,-0.01,0.09,-0.19
17223,0,0,0.85,5.90,8.30,0.11,0.03,-0.00
17276,0,0,0.97,6.37,7.98,-0.09,-0.04,-0.04
17329,0,27,0.75,6.84,8.63,0.07,-0.21,0.03
17382,88,139,0.22,6.40,8.53,0.20,-0.12,0.08
17435,304,225,0.30,6.57,8.18,-0.02,-0.06,-0.11
17488,563,370,0.68,6.42,8.28,-0.01,-0.06,-0.09
17541,927,4095,0.79,6.49,8.37,-0.07,-0.16,-0.06
17594,1395,625,0.47,6.51,8.10,-0.03,-0.26,-0.00
17647,1584,4095,0.57,6.43,8.21,0.09,-0.29,0.06
17700,1663,763,0.54,6.08,8.49,0.16,-0.28,0.08
17753,1712,784,0.55,6.00,8.79,0.15,-0.17,0.05
17806,1717,797,0.61,6.07,8.52,0.06,-0.00,0.06
17859,1654,801,0.78,6.57,8.49,-0.08,-0.01,0.07
17912,1565,789,0.45,6.62,8.17,-0.02,0.02,0.06
17965,1147,682,0.50,6.71,7.96,0.01,0.14,0.01
18018,439,560,0.84,6.77,8.25,0.09,0.06,0.04
18071,113,449,0.79,6.97,8.27,0.06,-0.17,0.05
18124,1,419,0.15,6.88,8.09,0.02,-0.38,-0.02
18177,0,349,0.19,6.35,8.34,0.09,-0.25,-0.06
18230,0,336,0.51,6.24,8.34,0.05,-0.15,-0.10
18283,0,348,0.62,6.17,8.66,0.05,-0.16,-0.03
18336,0,363,0.61,6.06,8.49,0.04,-0.12,0.03
18389,0,336,0.67,6.62,8.25,-0.09,-0.08,0.04
18442,0,401,0.45,6.87,8.34,0.00,-0.13,0.06
18495,0,433,0.32,6.57,8.19,0.09,-0.06,0.03
18548,0,4095,0.82,6.65,8.24,0.07,0.09,-0.00
18601,0,4095,0.73,6.86,8.21,-0.01,-0.22,0.01
18654,0,4095,0.38,6.72,8.25,-0.03,-0.31,-0.02
18707,0,362,0.41,6.42,8.60,0.06,-0.26,-0.01
18760,0,336,0.50,6.34,8.51,0.08,-0.17,-0.00
18813,0,270,0.62,6.22,8.49,0.02,-0.14,-0.04
18866,57,182,0.72,6.28,8.35,-0.11,-0.04,-0.03
18919,72,189,0.72,6.58,8.23,-0.11,-0.10,-0.03
18972,81,253,0.61,6.74,8.03,-0.04,-0.09,-0.00
19025,141,251,0.72,6.55,8.22,0.06,-0.05,-0.01
19078,174,269,0.91,6.38,8.10,0.12,0.02,0.01
19131,186,292,0.90,6.72,8.03,-0.02,-0.10,-0.00
19184,190,298,0.52,6.92,8.22,-0.06,-0.23,-0.01
19237,173,292,0.32,6.68,8.44,0.10,-0.22,-0.02
19290,107,304,0.65,6.39,8.55,0.14,-0.12,-0.01
19343,0,316,0.58,6.15,8.43,0.05,-0.14,-0.02
19396,0,127,0.56,6.27,8.31,-0.02,-0.17,-0.01
19449,0,0,0.38,6.61,8.19,-0.12,-0.28,-0.02
19502,0,0,0.44,6.15,8.67,0.12,-0.20,0.06
19555,0,0,1.13,6.12,8.58,0.16,0.21,0.14
19608,0,0,1.19,7.71,8.09,-0.23,-0.14,0.06
19661,0,0,-0.26,7.64,8.08,-0.18,-0.43,-0.09
19714,153,4095,-0.00,5.99,8.32,0.28,0.20,-0.22
19767,112,4095,1.22,5.64,8.28,0.23,0.56,-0.14
19820,144,4095,1.19,6.21,8.47,-0.05,0.03,0.02
19873,176,4095,0.76,6.94,7.95,-0.18,-0.44,0.20
19926,185,4095,-0.71,6.49,7.37,-0.13,-0.96,-0.04
19979,208,4095,-0.65,5.84,8.65,-0.06,-0.39,-0.01
20032,229,4095,0.56,6.99,9.05,0.00,-0.63,-0.31
20085,233,4095,-5.68,10.91,5.71,-1.60,0.93,3.38
20138,227,4095,5.92,1.29,5.83,6.56,1.64,3.82
20191,243,4095,-2.48,7.88,10.15,-1.18,-1.84,-0.91
20244,239,4095,1.90,6.45,7.31,-2.17,-0.76,-2.09
20297,243,4095,-0.32,7.95,7.61,-0.31,-0.15,-0.67
20350,249,4095,1.42,7.41,7.83,-1.04,-0.64,-0.74
20403,231,4095,-0.57,6.48,9.09,-0.45,-0.43,-0.36
20456,257,4095,0.92,5.66,8.94,0.85,0.65,0.12
20509,257,4095,1.18,5.15,8.90,-1.17,-0.19,-0.55
20562,165,4095,0.54,7.32,7.92,-0.62,-0.29,0.60
20615,0,4095,-0.77,6.49,8.34,-0.36,0.18,-0.01
20668,0,57,0.75,6.51,8.45,0.05,0.28,0.27
20721,0,0,1.49,6.63,8.54,0.27,0.91,0.64
20774,0,0,0.97,6.20,8.26,0.47,0.18,0.55
20827,0,0,0.99,7.34,8.61,0.37,0.29,0.09
20880,0,0,0.17,5.97,8.49,0.28,-0.33,-0.17
20933,0,0,-0.15,7.07,9.05,-0.09,-0.28,-0.42
20986,22,0,2.08,7.24,8.72,0.41,0.31,-0.03
21039,105,0,-0.72,5.95,7.77,0.29,0.06,0.40
21092,229,0,-1.19,5.72,8.50,0.04,0.82,0.11
21145,4095,0,-0.19,6.39,8.11,0.12,0.37,-0.11
21198,4095,0,-0.06,7.02,7.86,0.48,0.42,0.27
21251,4095,0,0.72,7.68,8.02,0.28,0.71,-0.29
21304,4095,0,-0.24,8.02,7.66,-0.03,0.37,-0.28
21357,4095,0,-0.02,8.47,7.75,-0.41,1.64,0.31
21410,4095,0,-1.02,7.64,7.29,0.59,0.71,-0.06
21463,4095,0,-1.96,6.26,7.46,0.24,1.23,-0.22
21516,4095,0,-1.02,6.63,6.57,0.02,0.56,-0.88
21569,4095,0,-2.75,7.02,7.41,0.16,0.48,-1.41
21622,4095,0,-2.13,6.18,8.28,0.62,0.58,-1.81
21675,4095,0,-3.48,6.30,6.01,0.32,-0.08,-0.25
21728,4095,0,-3.06,5.11,6.79,-0.28,-0.28,-0.41
21781,4095,0,-1.56,6.70,5.32,0.24,-1.22,0.49
21834,4095,3,-4.18,7.72,7.42,0.26,-0.79,0.21
21887,4095,33,-3.12,7.18,6.69,0.36,-0.78,0.25
21940,4095,73,-2.08,7.09,7.04,0.49,-0.78,0.90
21993,4095,4095,-2.59,7.63,6.52,0.39,-1.06,0.88
22046,4095,4095,-3.00,7.52,7.11,-0.11,-0.50,-0.58
22099,4095,4095,-3.25,6.58,7.46,0.07,-0.30,-0.58
22152,4095,4095,-2.07,7.70,6.98,0.31,-0.18,0.17
22205,4095,4095,-1.41,6.86,6.86,-0.09,0.01,-0.09
22258,4095,4095,-4.42,7.15,6.48,0.30,0.80,0.40
22311,4095,4095,-2.95,7.61,6.70,0.22,1.04,0.02
22364,4095,4095,-3.64,7.12,6.28,-0.23,2.11,0.52
22417,4095,4095,-2.18,7.46,5.82,0.09,1.94,1.16
22470,4095,4095,-2.48,8.06,5.70,0.10,1.94,1.02
22523,4095,4095,-2.03,8.35,5.41,0.16,1.50,0.60
22576,4095,4095,-2.34,8.07,4.97,0.15,1.12,0.67
22629,4095,4095,-2.25,7.06,4.49,0.42,0.67,0.26
22682,4095,4095,-2.90,8.68,4.82,0.10,0.57,0.48
22735,4095,4095,-4.15,8.12,4.24,-0.06,0.34,0.63
22788,4095,4095,-3.59,8.15,4.04,-0.07,1.18,-0.02
22841,4095,4095,-2.63,9.02,4.16,-0.41,0.75,1.03
22894,4095,4095,-2.37,8.26,2.93,-0.05,0.32,0.18
22947,4095,4095,-2.31,9.28,3.92,-0.13,0.08,0.54
23000,4095,4095,-2.31,8.77,3.85,-0.15,0.18,0.50
23053,4095,4095,-1.81,8.54,4.06,-0.29,0.09,0.08
23106,4095,4095,-2.29,7.97,3.65,-0.53,0.15,0.51
23159,4095,4095,-0.84,8.83,4.75,-0.33,-0.05,0.15
23212,4095,4095,-1.25,9.13,4.96,-0.07,-0.35,0.22
23265,4095,4095,-1.98,9.09,4.52,0.21,-0.30,-0.61
23318,4095,4095,-1.83,9.27,4.85,0.06,-0.25,0.13
23371,4095,4095,-1.95,8.44,4.46,0.01,-0.24,0.36
23424,4095,4095,-1.82,8.58,4.30,0.05,-0.23,-0.24
23477,4095,4095,-1.43,8.87,4.43,0.09,-0.33,0.04
23530,4095,4095,-1.94,8.77,4.52,0.35,-1.02,0.47
23583,4095,239,-1.25,8.25,4.47,0.26,-0.74,-0.01
23636,4095,228,-1.37,9.44,4.50,0.14,-0.54,0.11
23689,4095,223,-1.48,8.81,4.59,0.16,-0.59,0.13
23742,4095,213,-0.66,8.83,4.73,-0.27,-0.53,0.62
23795,4095,215,-0.55,8.95,4.81,-0.08,-0.46,0.68
23848,4095,219,-0.28,8.50,3.48,0.31,-1.12,-0.01
23901,4095,225,-0.72,9.66,3.85,0.23,-1.63,-0.64
23954,4095,217,-0.34,8.69,5.41,2.22,-1.61,-1.38
24007,4095,186,-0.77,9.15,3.35,1.64,-0.20,-0.05
24060,4095,160,-0.62,9.67,2.21,1.33,0.20,0.08
24113,4095,153,-0.58,9.52,1.53,0.33,-0.31,0.02
24166,4095,176,-0.74,9.62,1.53,0.27,-0.12,-0.06
24219,4095,215,-0.91,9.68,1.22,0.24,-0.05,-0.04
24272,4095,198,-1.13,9.75,1.44,-0.13,-0.37,-0.05
24325,4095,189,-0.94,9.62,1.68,-0.04,-0.06,-0.12
24378,4095,187,-0.73,9.53,1.74,0.04,-0.22,-0.04
24431,4095,235,-1.22,9.81,1.68,0.23,-0.32,0.04
24484,4095,167,-1.00,9.50,1.55,0.05,-0.33,-0.00
24537,4095,175,-0.73,9.50,1.64,0.02,-0.29,-0.02
24590,4095,185,-0.75,9.65,1.81,0.06,-0.26,0.01
24643,4095,196,-1.03,9.56,1.64,0.13,-0.23,0.05
24696,4095,191,-0.96,9.66,1.59,0.09,-0.40,0.05
24749,4095,206,-0.72,9.63,1.66,0.03,-0.72,0.11
24802,4095,203,-0.75,9.50,1.24,0.01,-0.26,0.04
24855,4095,208,-0.55,9.88,1.45,0.25,-0.24,0.01
24908,4095,198,-1.00,9.90,1.92,0.18,-0.50,0.03
24961,4095,125,-0.57,9.65,1.31,0.01,-0.52,0.04
25014,23,0,-0.76,9.61,0.96,0.31,-0.04,-0.01
25067,0,0,-0.31,9.31,0.55,0.10,-0.31,0.00
25120,0,0,-0.20,9.59,0.74,-0.19,-0.27,-0.03
25173,0,0,-1.42,10.10,0.60,0.12,0.53,0.07
25226,0,0,-0.60,9.79,1.32,-0.02,0.10,-0.03
25279,0,0,-1.11,9.60,1.17,-0.16,0.60,-0.04
25332,0,0,-0.82,9.60,1.66,0.13,-0.07,-0.19
25385,0,0,-0.66,9.26,1.07,0.32,0.10,-0.02
25438,0,0,-0.65,9.45,1.43,0.15,0.14,-0.01
25491,0,4095,-0.80,9.65,0.87,-0.01,0.09,-0.03
25544,86,4095,-0.91,9.65,1.24,-0.33,0.10,-0.03
25597,190,4095,-1.06,9.67,1.32,-0.27,-0.07,0.00
25650,266,544,-0.74,9.12,3.18,0.11,-0.07,0.02
25703,257,4095,-0.81,9.47,1.91,0.30,0.38,0.05
25756,329,458,-0.75,9.94,0.33,-0.77,-0.24,-0.02
25809,369,4095,-0.65,9.60,1.78,-0.43,-0.58,-0.01
25862,4095,4095,-0.57,9.72,1.56,0.08,0.34,0.03
25915,4095,4095,-0.76,9.66,2.04,-0.68,-0.21,-0.03
25968,4095,4095,-0.88,9.47,2.15,0.02,-0.83,-0.05
26021,4095,4095,-0.67,9.65,1.90,-0.12,-1.22,-0.10
26074,4095,4095,-0.68,9.70,2.03,-0.15,-1.37,-0.13
26127,4095,4095,-0.62,9.23,2.81,0.24,-1.73,-0.18
26180,4095,4095,-0.68,9.64,2.36,-0.07,-0.35,-0.05
26233,4095,4095,-0.61,9.61,2.35,-0.19,-0.12,-0.02
26286,4095,4095,-0.78,9.44,2.74,-0.06,-0.34,-0.03
26339,4095,591,-0.75,9.48,2.52,0.38,-0.72,-0.04
26392,4095,4095,-0.63,9.65,2.18,0.40,-0.86,-0.05
26445,4095,4095,-0.56,9.58,2.25,0.30,-0.67,-0.04
26498,4095,656,-0.51,9.70,2.08,0.22,-0.42,-0.04
26551,4095,834,-0.59,9.72,2.08,0.10,-0.18,-0.03
26604,4095,4095,-0.76,9.57,1.95,0.12,-0.09,-0.03
26657,4095,4095,-0.67,9.63,1.99,0.27,-0.09,-0.03
26710,4095,4095,-0.71,9.67,1.50,0.47,-0.30,-0.04
26763,4095,4095,-0.51,9.71,1.51,0.40,-0.25,-0.03
26816,4095,4095,-0.59,9.63,1.40,0.25,-0.14,-0.03
26869,4095,4095,-0.69,9.70,1.17,0.19,-0.00,-0.01
26922,4095,4095,-0.67,9.55,1.19,0.15,-0.06,-0.00
26975,4095,4095,-0.62,9.66,0.98,0.30,-0.18,-0.00
27028,4095,631,-0.56,9.67,0.92,0.07,-0.21,0.02
27081,4095,673,-0.58,9.67,0.91,0.06,-0.13,0.04
27134,4095,720,-0.90,9.72,0.51,0.05,-0.05,0.02
27187,4095,770,-0.52,9.64,0.81,-0.07,-0.03,0.05
27240,4095,769,-0.69,9.71,0.72,0.23,-0.32,0.06
27293,4095,813,-0.44,9.74,0.57,0.15,-0.46,0.08
27346,4095,810,-0.42,9.66,0.70,0.06,-0.25,0.04
27399,4095,810,-0.35,9.68,0.73,0.16,-0.06,-0.03
27452,4095,807,-0.35,9.67,0.68,0.05,0.27,-0.07
27505,4095,801,-0.49,9.68,0.54,0.01,0.39,-0.09
27558,4095,791,-0.59,9.65,0.43,-0.01,0.57,-0.11
27611,4095,774,-0.52,9.60,0.46,-0.06,0.64,-0.11
27664,4095,767,-0.57,9.73,0.48,0.01,0.42,-0.09
27717,4095,769,-0.65,9.63,0.42,-0.07,0.31,-0.08
27770,4095,770,-0.68,9.68,0.46,0.06,-0.12,-0.02
27823,4095,774,-0.65,9.70,0.47,0.06,-0.40,0.03
27876,4095,751,-0.55,9.65,0.51,0.07,-0.56,0.05
27929,4095,766,-0.59,9.67,0.47,0.04,-0.56,0.04
27982,4095,752,-0.53,9.65,0.50,0.03,-0.57,0.04
28035,4095,752,-0.52,9.71,0.54,-0.00,-0.56,0.04
28088,4095,785,-0.54,9.71,0.51,-0.01,-0.45,0.02
28141,4095,863,-0.56,9.69,0.53,0.04,-0.34,-0.00
28194,4095,770,-0.52,9.67,0.59,0.06,-0.29,-0.01
28247,4095,768,-0.61,9.65,0.54,0.04,-0.27,-0.01
28300,4095,788,-0.63,9.65,0.47,0.12,-0.29,-0.01
28353,4095,779,-0.57,9.66,0.45,0.11,-0.26,-0.01
28406,4095,771,-0.62,9.69,0.39,0.12,-0.17,-0.02
28459,4095,775,-0.57,9.67,0.40,0.04,-0.15,-0.02
28512,4095,775,-0.60,9.64,0.40,-0.00,-0.09,-0.02
28565,4095,768,-0.54,9.63,0.43,-0.01,-0.14,-0.02
28618,4095,769,-0.60,9.67,0.44,0.02,-0.17,-0.01
28671,4095,768,-0.58,9.66,0.42,0.03,-0.14,-0.02
28724,4095,775,-0.57,9.67,0.46,0.03,-0.24,-0.01
28777,4095,779,-0.64,9.65,0.30,0.07,-0.22,-0.01
28830,4095,771,-0.62,9.66,0.37,0.03,-0.15,-0.02
28883,4095,777,-0.63,9.66,0.32,0.06,-0.15,-0.02
28936,4095,780,-0.60,9.70,0.33,0.03,-0.12,-0.02
28989,4095,787,-0.62,9.65,0.32,0.03,-0.12,-0.03
29042,4095,784,-0.62,9.66,0.34,0.01,-0.04,-0.04
29095,4095,778,-0.62,9.65,0.37,0.02,-0.13,-0.03
29148,4095,777,-0.66,9.66,0.34,0.01,-0.16,-0.02
29201,4095,781,-0.68,9.65,0.36,0.00,-0.15,-0.02
29254,4095,784,-0.67,9.61,0.40,0.01,-0.16,-0.02
29307,4095,787,-0.68,9.63,0.37,0.02,-0.14,-0.02
29360,4095,771,-0.65,9.65,0.34,0.02,-0.14,-0.02
29413,4095,778,-0.66,9.67,0.34,0.04,-0.13,-0.02
29466,4095,784,-0.68,9.65,0.32,0.04,-0.13,-0.03
29519,4095,785,-0.72,9.65,0.34,0.04,-0.13,-0.03
29572,4095,783,-0.71,9.68,0.31,0.02,-0.14,-0.03
29625,4095,783,-0.76,9.64,0.34,0.02,-0.14,-0.02
29678,4095,771,-0.69,9.66,0.39,0.02,-0.13,-0.02
29731,4095,768,-0.72,9.68,0.37,0.04,-0.10,-0.02
29784,4095,720,-0.73,9.67,0.34,0.06,-0.08,-0.03
29837,4095,721,-0.69,9.64,0.32,0.05,-0.10,-0.03
29890,4095,711,-0.74,9.59,0.27,0.06,-0.09,-0.02
29943,4095,720,-0.73,9.63,0.28,0.06,-0.09,-0.02
29996,4095,719,-0.72,9.63,0.20,0.06,-0.09,-0.02
30049,4095,724,-0.71,9.63,0.17,0.04,-0.11,-0.02
30102,4095,710,-0.70,9.62,0.25,0.04,-0.13,-0.02
30155,4095,718,-0.79,9.57,0.22,0.03,-0.17,-0.02
30208,4095,710,-0.75,9.61,0.19,0.03,-0.13,-0.02
30261,4095,727,-0.77,9.68,0.14,0.04,-0.10,-0.02
30314,4095,715,-0.75,9.65,0.13,0.04,-0.07,-0.02
30367,4095,717,-0.75,9.65,0.17,0.04,-0.11,-0.02
30420,4095,708,-0.75,9.64,0.23,0.04,-0.11,-0.02
30473,4095,698,-0.70,9.62,0.18,0.05,-0.07,-0.02
30526,4095,709,-0.74,9.62,0.06,0.05,-0.05,-0.03
30579,4095,721,-0.79,9.57,0.06,0.04,-0.07,-0.03
30632,4095,721,-0.75,9.59,0.07,0.04,-0.13,-0.03
30685,4095,709,-0.84,9.62,0.03,0.06,-0.09,-0.04
30738,4095,688,-0.83,9.56,-0.03,0.10,-0.06,-0.05
30791,4095,658,-0.75,9.56,-0.03,0.06,-0.10,-0.04
30844,4095,651,-0.70,9.66,0.03,0.06,-0.11,-0.05
30897,4095,638,-0.86,9.65,0.01,0.09,-0.09,-0.06
30950,4095,606,-1.05,9.57,0.16,0.09,-0.05,-0.07
31003,4095,586,-0.62,9.87,-0.09,0.15,0.07,-0.10
31056,4095,575,-0.90,9.56,-0.53,0.09,-0.03,-0.08
31109,4095,568,-0.91,9.63,-0.43,0.08,-0.04,-0.09
31162,53,563,-0.99,9.46,-0.46,0.14,-0.04,-0.09
31215,13,528,-1.04,9.59,-0.33,0.18,-0.10,-0.09
